sku_id,sku_code,main_design,wire_size,dimensions,design_type,line,cut,karat,color,price,image_filename,
8403,CABLE-0.70mm-13gms-Square-SN-FnC-10KT-RG,CABLE,0.70mm,13gms,Square,SN,FnC,10KT,RG,738,CABLE8403,
8404,CABLE-0.70mm-13gms-Square-SN-FnC-10KT-WG,CABLE,0.70mm,13gms,Square,SN,FnC,10KT,WG,786,CABLE8404,
8405,CABLE-0.70mm-13gms-Square-SN-FnC-10KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,10KT,YG,915,CABLE8405,
8406,CABLE-0.70mm-13gms-Square-SN-FnC-14KT-RG,CABLE,0.70mm,13gms,Square,SN,FnC,14KT,RG,439,CABLE8406,
8407,CABLE-0.70mm-13gms-Square-SN-FnC-14KT-WG,CABLE,0.70mm,13gms,Square,SN,FnC,14KT,WG,557,CABLE8407,
8408,CABLE-0.70mm-13gms-Square-SN-FnC-14KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,14KT,YG,744,CABLE8408,
8409,CABLE-0.70mm-13gms-Square-SN-FnC-18KT-RG,CABLE,0.70mm,13gms,Square,SN,FnC,18KT,RG,357,CABLE8409,
8410,CABLE-0.70mm-13gms-Square-SN-FnC-18KT-WG,CABLE,0.70mm,13gms,Square,SN,FnC,18KT,WG,934,CABLE8410,
8411,CABLE-0.70mm-13gms-Square-SN-FnC-18KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,18KT,YG,532,CABLE8411,
8412,CABLE-0.70mm-13gms-Square-SN-FnC-20KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,20KT,YG,612,CABLE8412,
8413,CABLE-0.70mm-13gms-Square-SN-FnC-21KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,21KT,YG,976,CABLE8413,
8414,CABLE-0.70mm-13gms-Square-SN-FnC-22KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,22KT,YG,312,CABLE8414,
8415,CABLE-0.70mm-13gms-Square-SN-FnC-9KT-RG,CABLE,0.70mm,13gms,Square,SN,FnC,9KT,RG,177,CABLE8415,
8416,CABLE-0.70mm-13gms-Square-SN-FnC-9KT-WG,CABLE,0.70mm,13gms,Square,SN,FnC,9KT,WG,678,CABLE8416,
8417,CABLE-0.70mm-13gms-Square-SN-FnC-9KT-YG,CABLE,0.70mm,13gms,Square,SN,FnC,9KT,YG,292,CABLE8417,
8418,CABLE-0.80mm-17gms-Square-1Line-FnC-18KT-RG,CABLE,0.80mm,17gms,Square,1Line,FnC,18KT,RG,535,CABLE8418,
8419,CABLE-0.80mm-17gms-Square-SN-FnC-10KT-RG,CABLE,0.80mm,17gms,Square,SN,FnC,10KT,RG,610,CABLE8419,
8420,CABLE-0.80mm-17gms-Square-SN-FnC-10KT-WG,CABLE,0.80mm,17gms,Square,SN,FnC,10KT,WG,666,CABLE8420,
8421,CABLE-0.80mm-17gms-Square-SN-FnC-10KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,10KT,YG,131,CABLE8421,
8422,CABLE-0.80mm-17gms-Square-SN-FnC-14KT-RG,CABLE,0.80mm,17gms,Square,SN,FnC,14KT,RG,751,CABLE8422,
8423,CABLE-0.80mm-17gms-Square-SN-FnC-14KT-WG,CABLE,0.80mm,17gms,Square,SN,FnC,14KT,WG,199,CABLE8423,
8424,CABLE-0.80mm-17gms-Square-SN-FnC-14KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,14KT,YG,987,CABLE8424,
8425,CABLE-0.80mm-17gms-Square-SN-FnC-18KT-WG,CABLE,0.80mm,17gms,Square,SN,FnC,18KT,WG,365,CABLE8425,
8426,CABLE-0.80mm-17gms-Square-SN-FnC-18KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,18KT,YG,608,CABLE8426,
8427,CABLE-0.80mm-17gms-Square-SN-FnC-20KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,20KT,YG,442,CABLE8427,
8428,CABLE-0.80mm-17gms-Square-SN-FnC-21KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,21KT,YG,990,CABLE8428,
8429,CABLE-0.80mm-17gms-Square-SN-FnC-22KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,22KT,YG,531,CABLE8429,
8430,CABLE-0.80mm-17gms-Square-SN-FnC-9KT-RG,CABLE,0.80mm,17gms,Square,SN,FnC,9KT,RG,542,CABLE8430,
8431,CABLE-0.80mm-17gms-Square-SN-FnC-9KT-WG,CABLE,0.80mm,17gms,Square,SN,FnC,9KT,WG,590,CABLE8431,
8432,CABLE-0.80mm-17gms-Square-SN-FnC-9KT-YG,CABLE,0.80mm,17gms,Square,SN,FnC,9KT,YG,726,CABLE8432,
8433,CABLE-NA..-NA-CM-1Line.-NA-18KT-RG,CABLE,NA..,NA,CM,1Line.,NA,18KT,RG,895,CABLE8433,
8434,CHAIN-NA-NA-NA-NA-NA.-10KT-RG,CHAIN,NA,NA,NA,NA,NA.,10KT,RG,574,CHAIN8434,
8435,CHAIN-NA-NA-NA-NA-NA.-10KT-WG,CHAIN,NA,NA,NA,NA,NA.,10KT,WG,398,CHAIN8435,
8436,CHAIN-NA-NA-NA-NA-NA.-14KT-RG,CHAIN,NA,NA,NA,NA,NA.,14KT,RG,368,CHAIN8436,
8437,CHAIN-NA-NA-NA-NA-NA.-14KT-WG,CHAIN,NA,NA,NA,NA,NA.,14KT,WG,973,CHAIN8437,
8438,CHAIN-NA-NA-NA-NA-NA.-9KT-WG,CHAIN,NA,NA,NA,NA,NA.,9KT,WG,858,CHAIN8438,
8439,CHAIN-NA..-NA-NA-NA-NA.-10KT-YG,CHAIN,NA..,NA,NA,NA,NA.,10KT,YG,444,CHAIN8439,
8440,CHAIN-NA..-NA-NA-NA-NA.-14KT-YG,CHAIN,NA..,NA,NA,NA,NA.,14KT,YG,705,CHAIN8440,
8441,CHAIN-NA..-NA-NA-NA-NA.-18KT-RG,CHAIN,NA..,NA,NA,NA,NA.,18KT,RG,112,CHAIN8441,
8442,CHAIN-NA..-NA-NA-NA-NA.-18KT-WG,CHAIN,NA..,NA,NA,NA,NA.,18KT,WG,838,CHAIN8442,
8443,CHAIN-NA..-NA-NA-NA-NA.-18KT-YG,CHAIN,NA..,NA,NA,NA,NA.,18KT,YG,253,CHAIN8443,
8444,CHAIN-NA..-NA-NA-NA-NA.-20KT-YG,CHAIN,NA..,NA,NA,NA,NA.,20KT,YG,760,CHAIN8444,
8445,CHAIN-NA..-NA-NA-NA-NA.-21KT-YG,CHAIN,NA..,NA,NA,NA,NA.,21KT,YG,714,CHAIN8445,
8446,CHAIN-NA..-NA-NA-NA-NA.-22KT-YG,CHAIN,NA..,NA,NA,NA,NA.,22KT,YG,384,CHAIN8446,
8447,CHAIN-NA..-NA-NA-NA-NA.-9KT-RG,CHAIN,NA..,NA,NA,NA,NA.,9KT,RG,804,CHAIN8447,
8448,CHAIN-NA..-NA-NA-NA-NA.-9KT-YG,CHAIN,NA..,NA,NA,NA,NA.,9KT,YG,472,CHAIN8448,
8449,COBRA-NA..-NA-NA-NA-NA-18KT-YG,COBRA,NA..,NA,NA,NA,NA,18KT,YG,373,COBRA8449,
8450,COBRA-NA..-NA-NA-NA-NA-22KT-YG,COBRA,NA..,NA,NA,NA,NA,22KT,YG,248,COBRA8450,
8451,COCKTAIL-NA..-1BOX-Road King-4Line.-Flat Cut-22KT-YG,COCKTAIL,NA..,1BOX,Road King,4Line.,Flat Cut,22KT,YG,984,COCKTAIL8451,
8452,CURB-0.25mm-3.5gms-Round Snake-1Line-AC-18KT-RG,CURB,0.25mm,3.5gms,Round Snake,1Line,AC,18KT,RG,785,CURB8452,
8453,CURB-0.25mm-3.5gms-Round Snake-1Line-ClC-18KT-RG,CURB,0.25mm,3.5gms,Round Snake,1Line,ClC,18KT,RG,769,CURB8453,
8454,CURB-0.25mm-3.5gms-Round Snake-1Line-ClC-18KT-YG,CURB,0.25mm,3.5gms,Round Snake,1Line,ClC,18KT,YG,562,CURB8454,
8455,CURB-0.25mm-3.5gms-Round Snake-SN-AC-10KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,10KT,RG,557,CURB8455,
8456,CURB-0.25mm-3.5gms-Round Snake-SN-AC-10KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,10KT,WG,371,CURB8456,
8457,CURB-0.25mm-3.5gms-Round Snake-SN-AC-10KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,10KT,YG,415,CURB8457,
8458,CURB-0.25mm-3.5gms-Round Snake-SN-AC-14KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,14KT,RG,148,CURB8458,
8459,CURB-0.25mm-3.5gms-Round Snake-SN-AC-14KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,14KT,WG,499,CURB8459,
8460,CURB-0.25mm-3.5gms-Round Snake-SN-AC-14KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,14KT,YG,859,CURB8460,
8461,CURB-0.25mm-3.5gms-Round Snake-SN-AC-18KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,18KT,WG,504,CURB8461,
8462,CURB-0.25mm-3.5gms-Round Snake-SN-AC-18KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,18KT,YG,998,CURB8462,
8463,CURB-0.25mm-3.5gms-Round Snake-SN-AC-20KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,20KT,YG,837,CURB8463,
8464,CURB-0.25mm-3.5gms-Round Snake-SN-AC-21KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,21KT,YG,484,CURB8464,
8465,CURB-0.25mm-3.5gms-Round Snake-SN-AC-22KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,22KT,YG,910,CURB8465,
8466,CURB-0.25mm-3.5gms-Round Snake-SN-AC-9KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,9KT,RG,486,CURB8466,
8467,CURB-0.25mm-3.5gms-Round Snake-SN-AC-9KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,9KT,WG,213,CURB8467,
8468,CURB-0.25mm-3.5gms-Round Snake-SN-AC-9KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,AC,9KT,YG,741,CURB8468,
8469,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-10KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,10KT,RG,844,CURB8469,
8470,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-10KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,10KT,WG,500,CURB8470,
8471,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-10KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,10KT,YG,669,CURB8471,
8472,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-14KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,14KT,RG,213,CURB8472,
8473,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-14KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,14KT,WG,334,CURB8473,
8474,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-14KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,14KT,YG,541,CURB8474,
8475,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-18KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,18KT,WG,276,CURB8475,
8476,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-20KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,20KT,YG,730,CURB8476,
8477,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-21KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,21KT,YG,460,CURB8477,
8478,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-22KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,22KT,YG,520,CURB8478,
8479,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-9KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,9KT,RG,634,CURB8479,
8480,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-9KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,9KT,WG,661,CURB8480,
8481,CURB-0.25mm-3.5gms-Round Snake-SN-ClC-9KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,ClC,9KT,YG,926,CURB8481,
8482,CURB-0.25mm-3.5gms-Round Snake-SN-NA-10KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,10KT,RG,649,CURB8482,
8483,CURB-0.25mm-3.5gms-Round Snake-SN-NA-10KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,10KT,WG,663,CURB8483,
8484,CURB-0.25mm-3.5gms-Round Snake-SN-NA-10KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,10KT,YG,890,CURB8484,
8485,CURB-0.25mm-3.5gms-Round Snake-SN-NA-14KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,14KT,RG,997,CURB8485,
8486,CURB-0.25mm-3.5gms-Round Snake-SN-NA-14KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,14KT,WG,618,CURB8486,
8487,CURB-0.25mm-3.5gms-Round Snake-SN-NA-14KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,14KT,YG,579,CURB8487,
8488,CURB-0.25mm-3.5gms-Round Snake-SN-NA-18KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,18KT,RG,602,CURB8488,
8489,CURB-0.25mm-3.5gms-Round Snake-SN-NA-18KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,18KT,WG,201,CURB8489,
8490,CURB-0.25mm-3.5gms-Round Snake-SN-NA-18KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,18KT,YG,435,CURB8490,
8491,CURB-0.25mm-3.5gms-Round Snake-SN-NA-20KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,20KT,YG,388,CURB8491,
8492,CURB-0.25mm-3.5gms-Round Snake-SN-NA-21KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,21KT,YG,631,CURB8492,
8493,CURB-0.25mm-3.5gms-Round Snake-SN-NA-22KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,22KT,YG,798,CURB8493,
8494,CURB-0.25mm-3.5gms-Round Snake-SN-NA-9KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,9KT,RG,863,CURB8494,
8495,CURB-0.25mm-3.5gms-Round Snake-SN-NA-9KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,9KT,WG,661,CURB8495,
8496,CURB-0.25mm-3.5gms-Round Snake-SN-NA-9KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,NA,9KT,YG,184,CURB8496,
8497,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-10KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,10KT,RG,519,CURB8497,
8498,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-10KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,10KT,WG,337,CURB8498,
8499,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-10KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,10KT,YG,519,CURB8499,
8500,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-14KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,14KT,RG,790,CURB8500,
8501,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-14KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,14KT,WG,665,CURB8501,
8502,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-14KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,14KT,YG,934,CURB8502,
8503,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-18KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,18KT,RG,557,CURB8503,
8504,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-18KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,18KT,WG,492,CURB8504,
8505,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-18KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,18KT,YG,310,CURB8505,
8506,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-20KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,20KT,YG,284,CURB8506,
8507,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-21KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,21KT,YG,900,CURB8507,
8508,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-22KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,22KT,YG,467,CURB8508,
8509,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-9KT-RG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,9KT,RG,547,CURB8509,
8510,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-9KT-WG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,9KT,WG,592,CURB8510,
8511,CURB-0.25mm-3.5gms-Round Snake-SN-SpC-9KT-YG,CURB,0.25mm,3.5gms,Round Snake,SN,SpC,9KT,YG,887,CURB8511,
8512,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-10KT-RG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,10KT,RG,887,CURB8512,
8513,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-10KT-WG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,10KT,WG,160,CURB8513,
8514,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-10KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,10KT,YG,956,CURB8514,
8515,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-14KT-RG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,14KT,RG,782,CURB8515,
8516,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-14KT-WG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,14KT,WG,830,CURB8516,
8517,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-14KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,14KT,YG,180,CURB8517,
8518,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-18KT-RG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,18KT,RG,386,CURB8518,
8519,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-18KT-WG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,18KT,WG,612,CURB8519,
8520,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-18KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,18KT,YG,150,CURB8520,
8521,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-20KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,20KT,YG,844,CURB8521,
8522,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-21KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,21KT,YG,745,CURB8522,
8523,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-22KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,22KT,YG,923,CURB8523,
8524,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-9KT-RG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,9KT,RG,794,CURB8524,
8525,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-9KT-WG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,9KT,WG,470,CURB8525,
8526,CURB-0.25mm-3.5gms-Square Snake-SN-Flat Cut-9KT-YG,CURB,0.25mm,3.5gms,Square Snake,SN,Flat Cut,9KT,YG,120,CURB8526,
8527,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-10KT-RG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,10KT,RG,946,CURB8527,
8528,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-10KT-WG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,10KT,WG,283,CURB8528,
8529,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-10KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,10KT,YG,779,CURB8529,
8530,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-14KT-RG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,14KT,RG,685,CURB8530,
8531,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-14KT-WG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,14KT,WG,852,CURB8531,
8532,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-14KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,14KT,YG,672,CURB8532,
8533,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-18KT-RG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,18KT,RG,315,CURB8533,
8534,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-18KT-WG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,18KT,WG,192,CURB8534,
8535,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-18KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,18KT,YG,860,CURB8535,
8536,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-20KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,20KT,YG,459,CURB8536,
8537,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-21KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,21KT,YG,891,CURB8537,
8538,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-22KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,22KT,YG,900,CURB8538,
8539,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-9KT-RG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,9KT,RG,587,CURB8539,
8540,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-9KT-WG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,9KT,WG,782,CURB8540,
8541,CURB-0.25mm-3.5gms-Super Disco-SN-Flat Cut-9KT-YG,CURB,0.25mm,3.5gms,Super Disco,SN,Flat Cut,9KT,YG,285,CURB8541,
8542,CURB-0.25mm-9gms-Goldfinger-2Line-Flat Cut-18KT-RG,CURB,0.25mm,9gms,Goldfinger,2Line,Flat Cut,18KT,RG,354,CURB8542,
8543,CURB-0.25mm-9gms-Goldfinger-2Line-Flat Cut-22KT-YG,CURB,0.25mm,9gms,Goldfinger,2Line,Flat Cut,22KT,YG,630,CURB8543,
8544,CURB-0.25mm-NA-NA-NA-NA-22KT-YG,CURB,0.25mm,NA,NA,NA,NA,22KT,YG,915,CURB8544,
8545,CURB-0.30mm-10gms-Curb Sundari-8Line-Flat Cut-18KT-RG,CURB,0.30mm,10gms,Curb Sundari,8Line,Flat Cut,18KT,RG,729,CURB8545,
8546,CURB-0.30mm-10gms-Curb Sundari-8Line-Flat Cut-18KT-YG,CURB,0.30mm,10gms,Curb Sundari,8Line,Flat Cut,18KT,YG,751,CURB8546,
8547,CURB-0.30mm-10gms-Curb Sundari-8Line.-Flat Cut-22KT-YG,CURB,0.30mm,10gms,Curb Sundari,8Line.,Flat Cut,22KT,YG,135,CURB8547,
8548,CURB-0.30mm-30gm-NA-1Line-Flat Cut-18KT-RG,CURB,0.30mm,30gm,NA,1Line,Flat Cut,18KT,RG,223,CURB8548,
8549,CURB-0.30mm-30gm-NA-NA-Flat Cut-22KT-YG,CURB,0.30mm,30gm,NA,NA,Flat Cut,22KT,YG,972,CURB8549,
8550,CURB-0.30mm-30gm-NA-SN-Flat Cut-18KT-YG,CURB,0.30mm,30gm,NA,SN,Flat Cut,18KT,YG,963,CURB8550,
8551,CURB-0.30mm-30gm-NA-SN-Flat Cut-22KT-YG,CURB,0.30mm,30gm,NA,SN,Flat Cut,22KT,YG,914,CURB8551,
8552,CURB-0.30mm-30gm-khiladi-3Line-Flat Cut-22KT-YG,CURB,0.30mm,30gm,khiladi,3Line,Flat Cut,22KT,YG,843,CURB8552,
8553,CURB-0.30mm-6gms-Omega Snake-SN-NA-10KT-RG,CURB,0.30mm,6gms,Omega Snake,SN,NA,10KT,RG,578,CURB8553,
8554,CURB-0.30mm-6gms-Omega Snake-SN-NA-10KT-WG,CURB,0.30mm,6gms,Omega Snake,SN,NA,10KT,WG,234,CURB8554,
8555,CURB-0.30mm-6gms-Omega Snake-SN-NA-10KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,10KT,YG,327,CURB8555,
8556,CURB-0.30mm-6gms-Omega Snake-SN-NA-14KT-RG,CURB,0.30mm,6gms,Omega Snake,SN,NA,14KT,RG,763,CURB8556,
8557,CURB-0.30mm-6gms-Omega Snake-SN-NA-14KT-WG,CURB,0.30mm,6gms,Omega Snake,SN,NA,14KT,WG,1000,CURB8557,
8558,CURB-0.30mm-6gms-Omega Snake-SN-NA-14KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,14KT,YG,866,CURB8558,
8559,CURB-0.30mm-6gms-Omega Snake-SN-NA-18KT-RG,CURB,0.30mm,6gms,Omega Snake,SN,NA,18KT,RG,935,CURB8559,
8560,CURB-0.30mm-6gms-Omega Snake-SN-NA-18KT-WG,CURB,0.30mm,6gms,Omega Snake,SN,NA,18KT,WG,316,CURB8560,
8561,CURB-0.30mm-6gms-Omega Snake-SN-NA-18KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,18KT,YG,345,CURB8561,
8562,CURB-0.30mm-6gms-Omega Snake-SN-NA-20KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,20KT,YG,824,CURB8562,
8563,CURB-0.30mm-6gms-Omega Snake-SN-NA-21KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,21KT,YG,595,CURB8563,
8564,CURB-0.30mm-6gms-Omega Snake-SN-NA-22KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,22KT,YG,290,CURB8564,
8565,CURB-0.30mm-6gms-Omega Snake-SN-NA-9KT-RG,CURB,0.30mm,6gms,Omega Snake,SN,NA,9KT,RG,706,CURB8565,
8566,CURB-0.30mm-6gms-Omega Snake-SN-NA-9KT-WG,CURB,0.30mm,6gms,Omega Snake,SN,NA,9KT,WG,443,CURB8566,
8567,CURB-0.30mm-6gms-Omega Snake-SN-NA-9KT-YG,CURB,0.30mm,6gms,Omega Snake,SN,NA,9KT,YG,234,CURB8567,
8568,CURB-0.30mm-6gms-Round Snake-1Line-AC-18KT-RG,CURB,0.30mm,6gms,Round Snake,1Line,AC,18KT,RG,942,CURB8568,
8569,CURB-0.30mm-6gms-Round Snake-1Line-AC-22KT-YG,CURB,0.30mm,6gms,Round Snake,1Line,AC,22KT,YG,214,CURB8569,
8570,CURB-0.30mm-6gms-Round Snake-1Line-ClC-22KT-YG,CURB,0.30mm,6gms,Round Snake,1Line,ClC,22KT,YG,930,CURB8570,
8571,CURB-0.30mm-6gms-Round Snake-1Line-SpC-18KT-RG,CURB,0.30mm,6gms,Round Snake,1Line,SpC,18KT,RG,466,CURB8571,
8572,CURB-0.30mm-6gms-Round Snake-1Line-SpC-22KT-YG,CURB,0.30mm,6gms,Round Snake,1Line,SpC,22KT,YG,596,CURB8572,
